lat	lon	on2	fdoy
-27.919495	116.78463	0.453837	30.007515
-27.74646	116.84745	0.38970688	30.007551
-27.573881	116.91016	0.4338819	30.007586
-27.40065	116.97172	0.44684866	30.00762
-27.2273	117.0318	0.48112467	30.007654
-27.058493	117.09216	0.46817735	30.007689
-26.88093	117.15533	0.3656018	30.007725
-26.707457	117.215225	0.4281825	30.00776
-26.534111	117.27518	0.4326643	30.007793
-26.36098	117.335884	0.4060985	30.007828
-26.187178	117.39538	0.4844158	30.007862
-26.013124	117.454735	0.43056628	30.007898
-25.839659	117.51371	0.46021125	30.007933
-25.66566	117.57212	0.44704327	30.007967
-25.492191	117.630936	0.47232565	30.008001
-25.317993	117.68871	0.4969261	30.008036
-25.144924	117.74778	0.4344701	30.008072
-24.970383	117.80575	0.49677178	30.008106
-24.79662	117.86358	0.4624692	30.00814
-24.62255	117.92098	0.50847447	30.008175
-24.448374	117.977745	0.5181674	30.008211
-24.27382	118.03441	0.4569632	30.008245
-24.099854	118.09117	0.44438365	30.00828
-23.925667	118.14801	0.5093405	30.008314
-23.751759	118.204834	0.5065619	30.008348
-23.576683	118.26001	0.5518969	30.008385
-23.402323	118.31564	0.44140628	30.008419
-23.227905	118.37117	0.43856612	30.008453
-23.053568	118.42679	0.46924862	30.008488
-22.878628	118.481255	0.4943063	30.008522
-22.703749	118.536316	0.4195448	30.008558
-22.52863	118.58997	0.47601953	30.008593
-22.353706	118.64479	0.5238167	30.008627
-22.180338	118.69974	0.45635918	30.008661
-22.0051	118.7532	0.44739679	30.008696
-21.829847	118.807106	0.5066323	30.008732
-21.655386	118.86093	0.4940156	30.008766
-21.479912	118.91333	0.49820855	30.0088
-21.30438	118.96636	0.48680076	30.008835
-21.1296	119.0199	0.5782515	30.00887
-20.955208	119.07297	0.47000405	30.008905
-20.77955	119.12512	0.53655136	30.00894
-20.604416	119.17748	0.48582712	30.008974
-20.429117	119.22999	0.4379008	30.009008
-20.254362	119.282104	0.5488826	30.009043
-20.07813	119.33297	0.4838949	30.009079
-19.90352	119.385315	0.4573225	30.009113
-19.727331	119.43584	0.45123264	30.009148
-19.552387	119.48791	0.5316454	30.009182
-19.376348	119.53867	0.44853583	30.009216
-19.200764	119.58904	0.4776558	30.009253
-19.02508	119.64046	0.44908252	30.009287
-18.84904	119.69034	0.4685652	30.009321
-18.673323	119.74012	0.4843298	30.009356
-18.49785	119.79022	0.50229096	30.00939
-18.32202	119.84056	0.49501416	30.009426
-18.145798	119.89012	0.53536415	30.00946
-17.969908	119.93939	0.4814882	30.009495
-17.793846	119.98901	0.47511306	30.00953
-17.61812	120.038246	0.5243143	30.009563
-17.442015	120.08647	0.5045954	30.0096
-17.266197	120.136	0.55620706	30.009634
-17.0899	120.184525	0.48673126	30.009668
-16.913605	120.232895	0.47144756	30.009703
-16.737234	120.281075	0.47432044	30.009737
-16.560987	120.32946	0.5187535	30.009773
-16.384754	120.37761	0.48731795	30.009808
-16.208496	120.425674	0.4973373	30.009842
-16.032063	120.47328	0.48453417	30.009876
-15.855569	120.52098	0.48889902	30.00991
-15.679147	120.56705	0.4552789	30.009947
-15.502538	120.61534	0.46712044	30.009981
-15.326447	120.66286	0.55008364	30.010015
-15.14958	120.709656	0.5204239	30.01005
-14.9736595	120.75661	0.46501365	30.010084
-14.796348	120.80296	0.44534764	30.01012
-14.6197195	120.84939	0.5175358	30.010155
-14.442804	120.895386	0.50568855	30.01019
-14.266577	120.94184	0.4728969	30.010223
-14.08972	120.98834	0.5243856	30.01026
-13.913023	121.03417	0.52691257	30.010294
-13.735852	121.07984	0.47479382	30.010328
-13.558737	121.12569	0.44031724	30.010363
-13.381943	121.171	0.47733006	30.010397
-13.205227	121.21687	0.50502133	30.010433
-13.028181	121.261475	0.49441233	30.010468
-12.851209	121.30752	0.48917165	30.010502
-12.673751	121.35179	0.4922165	30.010536
-12.497314	121.39709	0.4660503	30.01057
-12.320033	121.441795	0.47854295	30.010607
-12.142702	121.48654	0.50138044	30.010641
-11.965448	121.53137	0.4933578	30.010675
-11.788341	121.57515	0.46936968	30.01071
-11.611323	121.619705	0.50367105	30.010744
-11.434643	121.66395	0.50283504	30.01078
-11.25703	121.707985	0.54565024	30.010815
-11.079547	121.75169	0.47171322	30.010849
-10.901927	121.79551	0.44667628	30.010883
-10.724515	121.83877	0.4709492	30.010918
-10.547538	121.882454	0.46324393	30.010954
-10.369678	121.92535	0.47035488	30.010988
-10.191753	121.96893	0.4979277	30.011023
-10.014539	122.0119	0.43688646	30.011057
-9.837067	122.05523	0.49935266	30.011091
-9.659322	122.09823	0.4807863	30.011127
-9.481707	122.14079	0.49419275	30.011162
-9.30417	122.1841	0.45738724	30.011196
-9.126311	122.22681	0.5214833	30.01123
-8.948139	122.26843	0.52281773	30.011265
-8.770914	122.311356	0.4994525	30.011301
-8.593812	122.35381	0.55127597	30.011335
-8.415727	122.3961	0.5162922	30.01137
-8.237689	122.437996	0.52699566	30.011404
-8.059887	122.48028	0.49815026	30.011438
-7.8821554	122.52221	0.53112626	30.011475
-7.7039933	122.563736	0.5738468	30.011509
-7.525907	122.605316	0.50221026	30.011543
-7.348105	122.647385	0.48647192	30.011578
-7.170325	122.68906	0.46176538	30.011612
-6.992324	122.730484	0.5469148	30.011648
-6.814427	122.7717	0.48092064	30.011683
-6.637356	122.81356	0.52464426	30.011717
-6.4580045	122.854065	0.5303774	30.011751
-6.279926	122.89506	0.52290606	30.011787
-6.102336	122.93644	0.52759695	30.011822
-5.9240246	122.977295	0.4896995	30.011856
-5.745901	123.018654	0.47526613	30.01189
-5.567783	123.05914	0.4631385	30.011925
-5.389738	123.09984	0.5586381	30.011961
-5.2115097	123.140366	0.5208293	30.011995
-5.0327983	123.180885	0.5047749	30.01203
-4.8549614	123.22125	0.5161276	30.012064
-4.6769166	123.26166	0.54753375	30.012098
-4.498347	123.301895	0.5226401	30.012135
-4.3196716	123.34179	0.5401801	30.012169
-4.141624	123.38268	0.49651894	30.012203
-3.9630992	123.42263	0.5402272	30.012238
-3.7849457	123.46255	0.49289224	30.012272
-3.606424	123.50285	0.54822755	30.012308
-3.4283228	123.54248	0.5143852	30.012342
-3.2494962	123.58255	0.51290965	30.012377
-3.071067	123.62188	0.49759683	30.012411
-2.8924756	123.661644	0.5159272	30.012445
-2.7143345	123.701126	0.5200583	30.012482
-2.5356042	123.7402	0.45735195	30.012516
-2.357183	123.78015	0.5580474	30.01255
-2.178404	123.81926	0.6016631	30.012585
-1.9995332	123.858284	0.5003418	30.012619
-1.821185	123.8981	0.51584876	30.012655
-1.6432123	123.93772	0.54498565	30.01269
-1.4641563	123.97705	0.54088295	30.012724
-1.2851782	124.01518	0.53523993	30.012758
-1.1073213	124.05513	0.5436249	30.012793
-0.9274239	124.093506	0.52527	30.012829
-0.7494247	124.13269	0.5498606	30.012863
-0.57042825	124.170586	0.47063866	30.012897
-0.3916035	124.21029	0.5242586	30.012932
-0.21323085	124.24998	0.5469196	30.012966
-0.034481764	124.28759	0.4537054	30.013002
0.14472552	124.326256	0.4945911	30.013037
0.32350484	124.365005	0.52873564	30.013071
0.5023297	124.403404	0.53771675	30.013105
0.68104607	124.44237	0.49998197	30.01314
0.85980463	124.4807	0.5271802	30.013176
1.0387536	124.51909	0.5548779	30.01321
1.217165	124.55765	0.5229156	30.013245
1.3965087	124.59553	0.57366574	30.013279
1.5751959	124.63459	0.5035739	30.013315
1.5751959	124.63459	0.5035739	30.013315
1.7539669	124.67311	0.5333377	30.01335
1.9325356	124.71171	0.49506047	30.013384
2.1120496	124.74922	0.52552485	30.013418
2.2908032	124.78761	0.55442345	30.013453
2.4698665	124.82546	0.49871746	30.013489
2.6487172	124.863434	0.5647651	30.013523
2.827743	124.90195	0.48730144	30.013557
3.0064425	124.94027	0.4862276	30.013592
3.1851215	124.97847	0.55188644	30.013626
3.3646116	125.016335	0.5216061	30.013662
3.543712	125.05423	0.57024467	30.013697
3.7232223	125.09204	0.5549438	30.013731
3.9019084	125.12946	0.557153	30.013765
4.0809216	125.16801	0.5521107	30.0138
4.260355	125.20612	0.5223458	30.013836
4.438529	125.24413	0.49756017	30.01387
4.618132	125.28166	0.5126734	30.013905
4.7975183	125.318756	0.59112597	30.013939
4.976655	125.356575	0.5133939	30.013973
5.151678	125.39305	0.5730312	30.01401
5.3347454	125.432175	0.58908737	30.014044
5.51378	125.46937	0.53537107	30.014078
5.693105	125.50708	0.5361005	30.014112
5.8722563	125.54462	0.5213851	30.014147
6.052202	125.58173	0.558072	30.014183
6.231129	125.61939	0.5843085	30.014217
6.4104238	125.657036	0.54364157	30.014252
6.5896664	125.69499	0.52792406	30.014286
6.7687273	125.73235	0.5611124	30.01432
6.948221	125.76979	0.4988248	30.014357
7.1270304	125.80722	0.48693356	30.01439
7.3065414	125.8442	0.4730033	30.014425
7.4859066	125.88188	0.54834557	30.01446
7.6649446	125.919785	0.41785797	30.014494
7.844061	125.957245	0.57689905	30.01453
8.022939	125.994576	0.5394478	30.014565
8.202932	126.031265	0.5888152	30.014599
8.382091	126.069595	0.52268386	30.014633
8.561628	126.10683	0.5525677	30.014668
8.740687	126.144516	0.5180485	30.014704
8.920006	126.18193	0.5246427	30.014738
9.099293	126.2192	0.5115999	30.014772
9.27871	126.25651	0.5812559	30.014807
9.458306	126.29366	0.5244657	30.014843
9.637135	126.3315	0.51000595	30.014877
9.817051	126.36822	0.57103336	30.014912
9.996303	126.40571	0.5420233	30.014946
10.175714	126.443085	0.5579226	30.01498
10.355009	126.48054	0.56183004	30.015017
10.534629	126.51806	0.5385672	30.01505
10.713816	126.55583	0.553728	30.015085
10.892967	126.59356	0.5200367	30.01512
11.072525	126.63054	0.5684303	30.015154
11.251788	126.66789	0.5232589	30.01519
11.431367	126.70525	0.5147563	30.015224
11.610622	126.742935	0.5237297	30.015259
11.789843	126.78113	0.49721345	30.015293
11.969183	126.817955	0.5434929	30.015327
12.148874	126.85498	0.5060694	30.015364
12.328051	126.89355	0.551188	30.015398
12.507916	126.9306	0.48882475	30.015432
12.686911	126.96814	0.5003779	30.015467
12.866195	127.00582	0.5580987	30.015501
13.045749	127.043785	0.525195	30.015537
13.225278	127.08089	0.5480969	30.015572
13.404979	127.1183	0.5767002	30.015606
13.584471	127.15671	0.5902823	30.01564
13.764098	127.19379	0.5483979	30.015675
13.942916	127.23219	0.4701611	30.01571
14.12262	127.26964	0.49212804	30.015745
14.301975	127.30654	0.5271535	30.01578
14.48111	127.345375	0.52802086	30.015814
14.660996	127.38285	0.46196696	30.015848
14.840552	127.42158	0.52937603	30.015884
15.019918	127.45889	0.48363146	30.015919
15.199012	127.496925	0.5156803	30.015953
15.378633	127.53482	0.53731835	30.015987
15.558694	127.57278	0.535956	30.016022
15.737482	127.610954	0.6121199	30.016058
15.916678	127.64902	0.5086105	30.016092
16.096746	127.686714	0.54211557	30.016127
16.276028	127.72426	0.59735584	30.016161
16.455046	127.76305	0.47608957	30.016195
16.634848	127.801544	0.54247	30.016232
16.813873	127.83985	0.50140953	30.016266
16.993631	127.877205	0.5657506	30.0163
17.173399	127.91595	0.55523324	30.016335
17.35272	127.95452	0.46056435	30.016369
17.531927	127.99291	0.51783025	30.016405
17.711624	128.03108	0.5223017	30.01644
17.8907	128.07065	0.49343988	30.016474
18.070093	128.1094	0.47972175	30.016508
18.24942	128.14781	0.45754215	30.016544
18.428282	128.18608	0.5672002	30.016579
18.60796	128.22466	0.5932102	30.016613
18.787203	128.26369	0.5033796	30.016647
18.96688	128.30257	0.54854035	30.016682
19.146069	128.34154	0.46452835	30.016716
19.325344	128.38069	0.5750121	30.016752
19.50457	128.41937	0.5802138	30.016787
19.684631	128.45872	0.49786285	30.01682
19.863811	128.49796	0.51174617	30.016855
20.042965	128.53688	0.5371288	30.016891
20.222746	128.57578	0.574877	30.016926
20.401619	128.61664	0.5524955	30.01696
20.58029	128.65602	0.52746344	30.016994
20.755745	128.69304	0.5284349	30.017029
20.940088	128.73422	0.5509075	30.017065
21.114405	128.77226	0.56452036	30.0171
21.298304	128.81308	0.55365586	30.017134
21.47737	128.85405	0.5684136	30.017168
21.657307	128.89265	0.5582782	30.017202
21.836803	128.93262	0.5399604	30.017239
22.016047	128.97284	0.6061318	30.017273
22.19483	129.01344	0.52579427	30.017307
22.374609	129.05273	0.5361681	30.017342
22.553423	129.09364	0.5644767	30.017376
22.73308	129.13303	0.5511377	30.017412
22.912434	129.17427	0.5942527	30.017447
23.08697	129.21364	0.53775775	30.01748
23.270773	129.25565	0.5528629	30.017515
23.45004	129.29567	0.53766453	30.01755
23.62881	129.33699	0.5769441	30.017586
23.809233	129.37717	0.53597796	30.01762
23.987661	129.4186	0.54609084	30.017654
24.16722	129.45981	0.53272724	30.017689
24.345417	129.50107	0.584844	30.017723
24.525427	129.5412	0.5488142	30.01776
24.704271	129.58362	0.5625057	30.017794
24.884329	129.62418	0.569262	30.017828
25.057663	129.66594	0.54776776	30.017862
25.24189	129.70813	0.5351974	30.017897
25.420864	129.75005	0.54086256	30.017933
25.600206	129.79132	0.57268393	30.017967
25.779982	129.8336	0.48668548	30.018002
25.958147	129.87549	0.49764147	30.018036
26.137154	129.91745	0.5899937	30.01807
26.31648	129.96014	0.5556797	30.018106
26.49588	130.00204	0.6142602	30.01814
26.674372	130.04488	0.5661776	30.018175
26.853683	130.0872	0.59244657	30.01821
27.032396	130.13033	0.53298616	30.018244
27.211369	130.17215	0.5640986	30.01828
27.390518	130.21526	0.5836463	30.018314
27.569536	130.25906	0.573905	30.018349
27.748522	130.3025	0.5365534	30.018383
27.927498	130.34576	0.579131	30.018417
28.10691	130.38916	0.5926316	30.018454
28.285795	130.43309	0.54403186	30.018488
28.464392	130.47627	0.56314874	30.018522
28.643038	130.52054	0.48492977	30.018557
28.82208	130.56453	0.5687411	30.018593
29.00139	130.60815	0.64356875	30.018627
29.179945	130.65291	0.5468774	30.018661
29.35864	130.69736	0.56139505	30.018696
29.537102	130.7422	0.57434046	30.01873
29.71641	130.78659	0.5914061	30.018766
29.894932	130.83148	0.5075511	30.0188
30.073921	130.87697	0.5242151	30.018835
30.252644	130.92151	0.503294	30.01887
30.431488	130.96727	0.5301322	30.018904
30.610039	131.01181	0.54570496	30.01894
30.78874	131.05844	0.61134684	30.018974
30.967402	131.10371	0.59999955	30.019009
31.146095	131.15044	0.62100184	30.019043
31.32509	131.1966	0.54192364	30.019077
31.503428	131.24222	0.57136726	30.019114
31.68211	131.28838	0.47436348	30.019148
31.860826	131.33492	0.5338701	30.019182
32.039032	131.38235	0.5826318	30.019217
32.217564	131.42906	0.5958376	30.01925
32.396744	131.47653	0.58981407	30.019287
32.574413	131.52463	0.5948036	30.019321
32.75301	131.57161	0.5734104	30.019356
32.931583	131.6188	0.5627948	30.01939
33.11022	131.6673	0.585124	30.019424
33.28851	131.71448	0.579445	30.01946
33.467262	131.76297	0.67190623	30.019495
33.645176	131.81151	0.5955267	30.01953
33.8241	131.85997	0.6033337	30.019564
34.001907	131.90945	0.56207216	30.019598
34.17999	131.95822	0.6213106	30.019634
34.35897	132.0071	0.61582935	30.019669
34.537067	132.05647	0.64184535	30.019703
34.71529	132.1056	0.6379062	30.019737
34.89331	132.15605	0.6577395	30.019772
35.071213	132.20592	0.54916906	30.019808
35.249786	132.25565	0.57980585	30.019842
35.428123	132.30653	0.55007327	30.019876
35.60628	132.35745	0.5579858	30.01991
35.784424	132.40791	0.58841276	30.019945
35.962082	132.45837	0.601881	30.019981
36.14017	132.5106	0.5988451	30.020016
36.31816	132.56226	0.5530312	30.02005
36.496487	132.61398	0.64924073	30.020084
36.67451	132.66632	0.583164	30.02012
36.85207	132.71838	0.6362318	30.020155
37.030163	132.77151	0.60705113	30.02019
37.20792	132.82355	0.55827415	30.020224
37.38555	132.87689	0.64578223	30.020258
37.563526	132.93025	0.6410408	30.020294
37.741608	132.98383	0.7025579	30.020329
37.918777	133.03783	0.60011506	30.020363
38.09682	133.09149	0.5417826	30.020397
38.275337	133.14449	0.64557517	30.020432
38.452515	133.2	0.59038866	30.020468
38.629795	133.25499	0.60180604	30.020502
38.80752	133.31119	0.53817105	30.020536
38.98539	133.36551	0.52672064	30.02057
39.162617	133.42143	0.58013463	30.020605
39.340076	133.47693	0.6257342	30.020641
39.518032	133.5328	0.65943336	30.020676
39.69498	133.5897	0.60005057	30.02071
39.872932	133.64664	0.6346837	30.020744
40.04983	133.70457	0.57858706	30.020779
40.227287	133.76129	0.53379846	30.020815
40.404827	133.81868	0.7357551	30.02085
40.58197	133.87741	0.72598803	30.020884
40.759914	133.93506	0.59014654	30.020918
40.936905	133.9933	0.64460003	30.020952
41.113163	134.05267	0.6235119	30.020988
41.29109	134.11208	0.6791121	30.021023
41.467987	134.17159	0.69190466	30.021057
41.64565	134.23091	0.6708853	30.021091
41.82231	134.29102	0.6850561	30.021126
41.998898	134.35216	0.7188269	30.021162
42.175877	134.413	0.6591525	30.021196
42.352837	134.47417	0.6427505	30.02123
42.529507	134.53592	0.5977913	30.021265
42.706852	134.59825	0.6250056	30.0213
42.883068	134.66077	0.6756965	30.021336
43.06007	134.72282	0.6678331	30.02137
43.2373	134.78616	0.6456243	30.021404
43.41356	134.84946	0.6892439	30.021439
43.59026	134.91335	0.6300249	30.021473
43.76692	134.97627	0.5695572	30.02151
43.943478	135.0418	0.69840693	30.021544
44.119987	135.1066	0.7513679	30.021578
44.29665	135.17172	0.58571124	30.021612
44.472946	135.23764	0.658852	30.021648
44.649227	135.30507	0.63768995	30.021683
44.824764	135.37137	0.5716388	30.021717
45.001728	135.4382	0.54413104	30.021751
45.177864	135.50575	0.63042367	30.021786
45.35426	135.57208	0.6344758	30.021822
45.52999	135.64145	0.6211425	30.021856
45.706154	135.71028	0.51833117	30.02189
45.881977	135.77977	0.53782415	30.021925
46.058445	135.84871	0.6078466	30.02196
46.23398	135.9192	0.64305675	30.021996
46.410236	135.9894	0.67625153	30.02203
46.585793	136.06073	0.53966594	30.022064
46.76159	136.13213	0.64851177	30.022099
46.93727	136.20387	0.61272573	30.022133
47.112823	136.27702	0.6057323	30.02217
47.28877	136.34915	0.65172195	30.022203
47.464497	136.423	0.5569165	30.022238
47.63971	136.4959	0.66014504	30.022272
47.814926	136.57103	0.63998306	30.022306
47.990467	136.6456	0.6981065	30.022343
48.16536	136.7218	0.6391498	30.022377
48.341217	136.797	0.55478585	30.022411
48.51646	136.87448	0.76585877	30.022446
48.6917	136.95226	0.6365386	30.02248
48.866817	137.03067	0.6299647	30.022516
49.041496	137.1066	0.65926874	30.02255
49.216675	137.18571	0.64700246	30.022585
49.391483	137.26613	0.6859162	30.02262
49.56615	137.3458	0.65848863	30.022654
49.74085	137.42517	0.59636736	30.02269
49.915905	137.50621	0.62278235	30.022724
50.090763	137.58804	0.55985343	30.022758
50.265015	137.67093	0.64401996	30.022793
